Student_ID,Age,Gender,Course_Year,Attendance_Percentage,Assignment_Submission_Rate,Quiz_Average_Score,Midterm_Score,Previous_GPA,Online_Learning_Hours,Course_Participation_Score,Forum_Activity_Count,Login_Frequency_Per_Week,Learning_Resource_Access_Count,Late_Submission_Count,Missing_Assignment_Count,Study_Plan_Adherence,Academic_Counseling_Received,Tutoring_Support_Received,Adaptive_Learning_Resource_Used,Performance_Score,Final_Academic_Score,Intervention_Recommendation,Academic_Risk_Level,Academic_Risk_Class
6465,25,Male,3,37.77,89.35,83.93,16.11,1.36,11.34,34.01,27,6,77,0,4,43.89,0,0,1,52.93,57.87,Adaptive Learning Resources,Medium Risk,1
6466,18,Male,1,62.83,47.23,37.28,33.87,3.49,7.0,33.78,27,10,2,1,7,25.44,0,0,1,40.85,46.69,Adaptive Learning Resources,Medium Risk,1
6467,22,Male,2,77.88,94.62,92.7,86.48,3.19,13.38,56.36,17,10,4,5,4,87.03,0,1,0,79.83,81.58,Regular Monitoring,Low Risk,0
6468,18,Female,1,60.11,24.61,66.31,19.55,2.35,5.75,51.09,14,7,2,4,2,96.41,0,0,1,47.43,49.94,Adaptive Learning Resources,Medium Risk,1
6469,21,Female,3,99.98,29.48,60.97,74.37,1.88,6.81,56.22,10,1,36,0,6,79.38,0,0,1,52.22,57.06,Adaptive Learning Resources,Medium Risk,1
6470,20,Male,1,47.7,56.8,48.96,15.67,1.67,7.68,25.02,24,1,17,3,1,67.35,0,0,1,42.99,46.02,Adaptive Learning Resources,Medium Risk,1
6471,23,Female,2,35.52,77.88,78.07,12.95,3.89,12.98,36.17,4,10,9,7,0,82.92,1,0,1,70.86,72.53,Regular Monitoring,Low Risk,0
6472,23,Female,2,47.36,49.67,62.98,90.22,3.41,4.74,83.8,40,4,22,8,6,28.12,0,1,0,36.97,41.45,Academic Counseling and Tutoring,High Risk,2
6473,22,Female,1,92.64,64.38,82.71,79.35,3.08,1.25,80.61,26,5,6,0,1,47.07,1,0,0,84.6,84.75,Regular Monitoring,Low Risk,0
6474,21,Male,1,44.43,22.29,43.19,63.87,3.85,9.59,51.46,11,11,57,1,2,33.1,0,0,0,73.19,75.32,Regular Monitoring,Low Risk,0
6475,17,Female,2,66.13,56.95,74.67,25.48,1.61,12.47,51.24,9,2,32,2,4,54.43,0,0,1,49.13,55.1,Adaptive Learning Resources,Medium Risk,1
6476,19,Male,1,62.25,39.41,95.19,35.1,3.57,8.57,90.71,8,11,2,6,4,29.93,0,0,0,56.16,60.56,Adaptive Learning Resources,Medium Risk,1
6477,25,Male,1,78.27,61.31,38.79,14.37,2.75,5.15,34.55,1,10,14,4,0,84.38,0,0,0,60.34,63.08,Adaptive Learning Resources,Medium Risk,1
6478,17,Male,1,38.55,62.07,98.39,68.08,3.8,9.64,48.58,8,14,33,1,0,83.05,0,0,1,98.54,98.94,Regular Monitoring,Low Risk,0
6479,21,Male,4,77.82,80.25,49.89,71.75,2.98,14.87,81.08,15,6,70,2,2,46.29,1,0,1,86.29,90.49,Regular Monitoring,Low Risk,0
6480,18,Female,3,58.06,63.19,18.28,39.41,3.22,8.82,65.97,0,12,52,7,1,76.46,1,0,0,59.34,66.57,Adaptive Learning Resources,Medium Risk,1
6481,20,Male,2,95.19,69.14,45.4,40.46,1.67,5.07,24.82,20,13,8,3,4,51.16,1,0,0,44.17,46.64,Adaptive Learning Resources,Medium Risk,1
6482,17,Male,4,90.18,62.37,27.72,66.61,2.03,4.03,20.95,36,2,59,9,5,39.21,0,0,0,20.77,28.05,Academic Counseling and Tutoring,High Risk,2
6483,19,Female,1,60.97,99.23,40.86,95.11,1.91,14.97,21.53,38,7,78,8,3,38.42,1,0,0,53.72,57.44,Adaptive Learning Resources,Medium Risk,1
6484,23,Female,2,99.54,83.33,23.16,45.52,3.08,12.83,72.48,0,10,33,5,3,56.67,0,1,0,67.56,68.87,Regular Monitoring,Low Risk,0
6485,19,Female,4,38.38,80.45,30.15,54.42,2.23,4.55,69.8,39,13,19,7,3,16.04,1,1,1,36.35,41.97,Academic Counseling and Tutoring,High Risk,2
6486,20,Male,3,86.26,70.18,25.77,72.84,3.58,4.31,23.56,13,2,47,9,4,75.42,1,0,0,41.43,48.1,Adaptive Learning Resources,Medium Risk,1
6487,18,Female,4,63.2,62.27,18.7,40.81,1.64,12.15,30.56,39,1,9,5,6,48.1,0,1,1,22.46,27.69,Academic Counseling and Tutoring,High Risk,2
6488,19,Male,4,63.16,47.58,40.18,88.2,3.39,14.89,77.8,43,12,27,1,4,26.87,0,1,0,77.86,78.26,Regular Monitoring,Low Risk,0
6489,25,Female,1,46.06,82.72,94.98,86.16,3.44,7.25,44.77,31,9,19,9,6,68.96,0,0,1,47.1,51.65,Adaptive Learning Resources,Medium Risk,1
6490,19,Female,4,68.47,35.17,95.7,70.69,2.88,3.8,99.33,23,14,47,7,7,79.09,0,1,0,45.05,49.76,Adaptive Learning Resources,Medium Risk,1
6491,21,Female,4,40.51,22.92,86.96,58.32,1.44,3.84,45.0,38,4,3,6,3,24.97,1,1,0,27.01,33.81,Academic Counseling and Tutoring,High Risk,2
6492,18,Male,2,75.08,75.85,16.03,98.52,1.98,12.06,46.85,36,1,48,3,0,23.77,0,1,1,70.47,73.2,Regular Monitoring,Low Risk,0
6493,20,Male,4,50.7,31.59,17.39,73.21,2.19,9.27,53.56,32,14,50,5,3,48.0,0,0,1,46.58,50.36,Adaptive Learning Resources,Medium Risk,1
6494,23,Male,1,82.12,92.31,15.88,67.89,2.4,9.69,86.21,29,8,59,8,0,70.18,0,0,0,66.89,68.59,Regular Monitoring,Low Risk,0
6495,23,Male,3,74.48,81.65,46.16,88.91,3.21,3.32,64.58,25,9,9,0,2,64.37,0,0,1,81.31,84.33,Regular Monitoring,Low Risk,0
6496,19,Male,1,83.52,68.18,98.32,59.95,2.02,2.39,88.58,42,6,23,8,5,97.87,1,0,0,42.56,49.44,Adaptive Learning Resources,Medium Risk,1
6497,21,Female,1,83.73,45.11,91.23,31.86,1.05,0.65,54.18,43,10,26,9,3,52.29,0,0,0,24.74,33.75,Academic Counseling and Tutoring,High Risk,2
6498,17,Male,3,47.79,71.04,36.3,22.4,3.6,13.77,68.66,13,12,72,3,5,44.69,0,1,0,60.24,64.93,Adaptive Learning Resources,Medium Risk,1
6499,17,Female,2,35.04,58.15,49.87,52.39,2.3,5.65,20.37,11,12,79,0,3,79.58,0,0,0,59.57,65.21,Adaptive Learning Resources,Medium Risk,1
6500,21,Male,3,58.77,43.29,85.08,56.41,1.85,11.49,66.04,43,10,45,7,0,96.29,0,0,1,66.19,66.67,Regular Monitoring,Low Risk,0
6501,25,Male,2,94.74,95.61,79.48,84.49,3.46,13.32,26.44,2,14,30,7,0,90.87,1,0,0,94.07,95.75,Regular Monitoring,Low Risk,0
6502,17,Female,2,72.56,32.95,26.27,22.55,3.64,9.18,35.44,6,12,8,8,5,50.02,1,1,0,32.71,42.88,Academic Counseling and Tutoring,High Risk,2
6503,17,Female,1,82.29,80.27,24.16,71.31,3.19,6.65,99.8,20,4,26,9,6,68.68,1,0,0,39.73,46.5,Academic Counseling and Tutoring,High Risk,2
6504,20,Male,3,92.17,84.0,61.22,37.37,2.06,1.06,70.97,26,2,9,0,7,27.15,0,0,1,39.25,48.45,Academic Counseling and Tutoring,High Risk,2
6505,20,Male,4,93.89,96.14,23.68,94.51,1.69,5.39,89.54,9,8,77,1,0,75.72,0,1,1,85.71,87.48,Regular Monitoring,Low Risk,0
6506,18,Female,3,69.39,63.95,85.13,52.34,3.14,5.16,24.59,9,3,4,5,2,44.79,0,0,0,56.53,60.69,Adaptive Learning Resources,Medium Risk,1
6507,25,Male,3,70.16,62.79,36.53,66.02,1.17,8.71,50.76,35,13,32,4,3,33.92,0,1,1,46.42,49.21,Adaptive Learning Resources,Medium Risk,1
6508,25,Male,2,90.31,93.62,31.01,68.51,2.17,11.58,89.0,16,6,73,2,5,26.5,0,1,0,63.18,67.83,Adaptive Learning Resources,Medium Risk,1
6509,18,Female,2,87.49,84.09,30.78,18.19,3.28,10.81,52.86,41,6,69,2,0,36.93,1,1,0,78.99,82.71,Regular Monitoring,Low Risk,0
6510,25,Male,2,80.43,81.09,18.84,86.7,2.76,13.11,40.29,33,1,33,8,5,58.39,1,0,1,44.12,49.48,Adaptive Learning Resources,Medium Risk,1
6511,22,Male,4,74.29,83.13,69.56,24.78,3.2,1.18,58.48,17,12,8,0,5,91.12,0,0,0,62.03,65.91,Adaptive Learning Resources,Medium Risk,1
6512,24,Female,3,75.12,59.45,28.98,45.77,2.72,9.27,57.68,25,7,15,3,2,37.18,0,0,0,59.27,63.18,Adaptive Learning Resources,Medium Risk,1
6513,20,Female,2,58.59,23.31,34.83,70.53,1.72,3.24,99.25,1,7,35,6,6,19.77,0,0,1,21.11,28.32,Academic Counseling and Tutoring,High Risk,2
6514,18,Male,2,89.66,35.86,78.86,14.97,2.45,14.6,48.36,8,5,70,4,2,81.29,1,0,1,65.88,66.85,Regular Monitoring,Low Risk,0
6515,18,Female,2,75.16,71.44,19.89,62.24,3.32,6.43,96.59,44,2,13,8,6,81.37,0,0,0,37.98,45.21,Academic Counseling and Tutoring,High Risk,2
6516,25,Male,3,49.53,51.69,32.23,46.89,1.69,9.55,92.96,4,4,38,9,4,20.7,0,0,0,23.83,30.71,Academic Counseling and Tutoring,High Risk,2
6517,17,Female,2,50.59,68.54,27.69,15.75,3.89,5.6,55.96,25,7,28,7,0,30.53,0,1,1,53.95,59.84,Adaptive Learning Resources,Medium Risk,1
6518,23,Female,3,91.0,64.13,15.41,75.38,1.61,3.69,95.6,40,13,78,0,0,28.6,0,0,1,76.3,77.33,Regular Monitoring,Low Risk,0
6519,19,Male,2,75.67,55.09,60.84,55.12,1.04,10.47,78.31,14,14,35,7,6,54.23,0,0,1,32.97,35.47,Academic Counseling and Tutoring,High Risk,2
6520,19,Male,2,60.92,38.78,31.15,37.31,3.33,14.12,90.8,24,6,43,9,5,36.2,1,0,0,38.29,45.86,Academic Counseling and Tutoring,High Risk,2
6521,18,Male,4,47.16,77.52,68.8,17.59,3.79,1.36,91.34,25,9,65,9,0,78.53,0,0,0,60.24,66.48,Adaptive Learning Resources,Medium Risk,1
6522,22,Male,2,74.66,92.72,57.65,59.27,1.74,12.47,26.84,27,8,49,4,6,67.5,0,0,0,47.75,54.91,Adaptive Learning Resources,Medium Risk,1
6523,18,Female,4,46.98,81.6,71.77,37.54,1.47,5.45,91.75,22,14,18,5,4,72.62,0,0,0,44.64,49.04,Adaptive Learning Resources,Medium Risk,1
6524,20,Male,1,65.56,29.6,98.43,95.2,1.67,2.25,59.17,20,5,22,0,0,47.14,0,0,1,73.75,75.13,Regular Monitoring,Low Risk,0
6525,25,Male,1,79.04,63.04,33.69,63.24,2.88,10.84,70.96,21,7,16,4,7,57.42,0,1,1,46.21,50.18,Adaptive Learning Resources,Medium Risk,1
6526,25,Male,2,71.75,86.83,71.6,35.66,2.74,1.7,44.04,18,3,27,3,0,72.71,0,0,1,67.31,69.54,Regular Monitoring,Low Risk,0
6527,22,Male,4,94.94,67.28,85.86,57.58,2.86,11.05,71.64,9,4,34,8,2,59.83,0,0,0,65.54,67.43,Regular Monitoring,Low Risk,0
6528,20,Male,3,37.58,55.17,96.38,58.55,1.02,6.82,22.17,41,7,13,3,0,21.42,0,0,1,52.56,54.64,Adaptive Learning Resources,Medium Risk,1
6529,23,Female,1,53.19,42.76,67.9,75.41,1.47,2.89,49.69,35,1,23,5,3,45.79,1,1,1,35.16,42.12,Academic Counseling and Tutoring,High Risk,2
6530,17,Female,1,38.71,46.43,26.12,91.2,1.73,2.78,70.29,30,9,75,9,1,97.55,1,1,0,41.85,44.73,Adaptive Learning Resources,Medium Risk,1
6531,20,Female,3,47.65,39.37,19.58,96.63,3.09,11.35,35.75,30,7,74,2,0,57.62,1,1,1,78.62,81.19,Regular Monitoring,Low Risk,0
6532,21,Female,2,43.06,35.66,38.67,74.61,2.83,12.51,73.81,34,9,75,8,2,49.89,0,1,0,54.8,58.73,Adaptive Learning Resources,Medium Risk,1
6533,24,Female,2,82.62,67.11,93.89,59.13,2.87,10.44,86.31,10,7,46,7,6,90.6,0,0,0,56.58,61.22,Adaptive Learning Resources,Medium Risk,1
6534,18,Female,2,59.01,60.75,60.64,30.24,2.71,10.95,22.99,16,11,8,8,4,71.42,0,1,1,39.42,46.07,Academic Counseling and Tutoring,High Risk,2
6535,21,Female,3,95.13,78.79,64.24,46.27,3.23,12.8,68.32,32,5,64,9,4,51.25,0,1,0,56.57,60.6,Adaptive Learning Resources,Medium Risk,1
6536,22,Male,1,36.52,44.63,66.9,53.99,3.83,6.71,66.45,21,1,29,5,5,65.56,0,1,1,47.35,51.32,Adaptive Learning Resources,Medium Risk,1
6537,21,Male,1,77.44,56.87,43.24,21.55,3.02,2.93,82.57,42,11,41,7,5,43.63,0,1,1,35.24,43.52,Academic Counseling and Tutoring,High Risk,2
6538,25,Male,2,98.09,74.43,30.44,33.08,3.23,5.97,75.8,25,12,62,0,1,83.29,0,0,0,86.13,87.82,Regular Monitoring,Low Risk,0
6539,17,Female,1,46.43,97.06,96.11,98.6,2.82,14.7,56.37,35,12,51,0,7,75.92,0,1,0,80.35,82.09,Regular Monitoring,Low Risk,0
6540,19,Female,2,63.76,47.91,79.21,78.1,3.39,7.0,48.36,1,7,11,9,2,33.48,0,0,1,53.74,55.83,Adaptive Learning Resources,Medium Risk,1
6541,18,Male,4,80.62,43.86,58.44,53.38,3.83,13.9,98.85,31,10,26,3,0,41.14,1,0,0,92.64,94.76,Regular Monitoring,Low Risk,0
6542,19,Female,1,76.15,55.94,47.02,30.34,2.82,10.69,60.14,2,11,13,0,4,15.24,0,0,1,61.81,65.4,Adaptive Learning Resources,Medium Risk,1
6543,25,Male,1,71.79,77.91,56.04,61.61,1.54,11.2,52.63,37,9,2,6,4,82.24,0,0,0,47.26,50.5,Adaptive Learning Resources,Medium Risk,1
6544,25,Male,1,56.24,96.92,17.86,30.87,3.31,3.26,99.44,22,14,74,3,3,22.67,0,0,0,60.49,64.12,Adaptive Learning Resources,Medium Risk,1
6545,18,Male,4,82.33,62.92,36.04,27.38,2.95,5.85,34.44,0,3,39,0,6,63.64,0,0,0,47.41,50.45,Adaptive Learning Resources,Medium Risk,1
6546,19,Male,1,77.46,85.0,36.31,18.44,3.8,11.12,34.89,4,11,38,0,1,86.94,0,0,0,87.53,90.26,Regular Monitoring,Low Risk,0
6547,20,Male,4,45.58,57.15,52.85,41.13,1.82,10.01,98.12,43,5,60,5,3,97.12,0,1,0,51.24,52.79,Adaptive Learning Resources,Medium Risk,1
6548,25,Female,2,97.67,23.19,35.08,58.76,3.91,13.01,72.62,36,10,13,5,7,42.12,1,0,1,51.39,57.64,Adaptive Learning Resources,Medium Risk,1
6549,19,Female,2,71.12,91.54,30.76,24.34,2.66,3.54,61.58,0,3,38,5,6,30.61,0,1,0,29.3,35.75,Academic Counseling and Tutoring,High Risk,2
6550,23,Female,1,69.16,43.19,80.07,28.04,3.89,11.35,25.42,17,1,13,8,6,98.91,0,1,0,40.38,44.23,Adaptive Learning Resources,Medium Risk,1
6551,19,Female,3,90.14,31.09,90.95,45.2,3.35,1.07,48.47,4,14,57,6,4,30.83,0,0,0,50.43,55.62,Adaptive Learning Resources,Medium Risk,1
6552,23,Female,3,76.63,99.69,20.71,54.06,3.6,4.85,54.67,17,8,40,6,6,27.78,0,1,1,42.58,46.98,Adaptive Learning Resources,Medium Risk,1
6553,23,Female,2,39.84,47.79,32.82,78.61,1.97,9.64,60.91,34,7,77,0,5,93.61,0,0,1,56.77,60.43,Adaptive Learning Resources,Medium Risk,1
6554,25,Female,2,67.93,30.92,80.76,61.0,1.66,14.71,54.93,31,10,57,7,0,94.57,1,1,0,67.46,68.77,Regular Monitoring,Low Risk,0
6555,18,Female,2,85.74,44.92,84.35,65.59,2.87,14.85,55.05,25,8,57,5,0,55.73,1,0,0,84.61,85.2,Regular Monitoring,Low Risk,0
6556,22,Male,2,80.5,61.11,57.51,72.66,2.12,6.87,99.59,32,12,33,4,7,69.43,1,0,0,48.08,53.51,Adaptive Learning Resources,Medium Risk,1
6557,25,Male,2,98.1,27.04,74.07,50.59,3.96,11.59,97.92,41,3,34,5,3,50.52,0,1,1,72.8,73.65,Regular Monitoring,Low Risk,0
6558,18,Female,2,36.62,48.21,21.6,40.88,2.49,9.21,26.9,23,14,25,8,7,93.81,1,0,0,18.65,25.61,Academic Counseling and Tutoring,High Risk,2
6559,18,Male,3,51.98,73.51,87.21,82.04,1.33,10.78,33.49,26,5,32,3,0,86.0,1,0,0,72.81,74.64,Regular Monitoring,Low Risk,0
6560,21,Female,2,70.7,93.27,85.78,84.55,2.5,11.11,95.33,18,7,63,6,1,58.69,0,0,0,82.07,86.04,Regular Monitoring,Low Risk,0
6561,24,Male,2,75.27,51.8,73.94,23.86,2.61,8.44,45.52,17,9,3,2,3,52.92,0,1,0,58.57,63.01,Adaptive Learning Resources,Medium Risk,1
6562,25,Male,2,52.83,65.17,92.89,95.8,1.01,12.3,68.92,14,6,53,1,7,73.39,0,0,0,54.44,60.01,Adaptive Learning Resources,Medium Risk,1
6563,18,Female,1,88.74,70.88,19.05,93.69,1.74,8.98,83.83,26,3,2,2,7,71.49,0,0,1,45.81,48.62,Adaptive Learning Resources,Medium Risk,1
6564,21,Male,2,45.68,25.66,34.63,88.38,1.0,1.96,57.67,10,7,53,6,2,21.91,0,0,1,29.03,34.42,Academic Counseling and Tutoring,High Risk,2
6565,23,Male,1,35.06,47.38,45.82,48.04,2.68,14.84,21.33,23,13,76,5,0,38.71,1,0,1,65.75,67.13,Regular Monitoring,Low Risk,0
6566,22,Male,1,96.91,74.74,28.48,85.8,1.88,4.91,86.25,2,7,5,2,6,52.28,1,0,1,49.31,51.22,Adaptive Learning Resources,Medium Risk,1
6567,22,Female,4,60.45,78.85,84.26,66.53,1.52,14.48,80.5,38,12,9,3,0,62.67,0,1,1,82.47,83.21,Regular Monitoring,Low Risk,0
6568,23,Female,2,97.24,48.48,79.36,28.49,3.52,4.74,23.31,6,3,48,0,5,31.28,0,0,0,58.74,62.91,Adaptive Learning Resources,Medium Risk,1
6569,19,Female,2,53.07,20.54,80.73,79.74,1.09,12.87,91.79,11,5,22,6,6,42.19,0,0,0,33.33,40.32,Academic Counseling and Tutoring,High Risk,2
6570,19,Female,4,39.12,20.55,39.76,46.55,3.08,10.5,88.56,32,6,76,4,7,57.86,0,0,0,38.29,41.8,Academic Counseling and Tutoring,High Risk,2
6571,25,Male,1,85.21,63.05,79.83,36.29,2.72,5.67,42.0,21,1,13,0,2,91.58,0,0,1,71.4,73.88,Regular Monitoring,Low Risk,0
6572,24,Male,4,89.33,64.12,25.46,89.05,3.31,14.1,26.41,34,1,35,3,6,47.99,0,1,0,57.81,61.37,Adaptive Learning Resources,Medium Risk,1
6573,21,Male,1,66.99,64.46,24.08,87.6,1.4,8.96,52.25,13,4,75,3,1,40.04,0,1,1,59.57,64.36,Adaptive Learning Resources,Medium Risk,1
6574,22,Female,3,39.8,77.74,64.64,87.79,3.61,12.53,89.99,25,10,74,6,3,87.5,0,0,1,78.66,80.08,Regular Monitoring,Low Risk,0
6575,17,Female,3,77.52,93.7,19.14,87.36,1.96,12.06,58.59,18,7,78,5,3,34.69,0,1,1,59.91,64.08,Adaptive Learning Resources,Medium Risk,1
6576,17,Male,4,46.84,99.21,94.79,59.88,1.03,1.17,42.53,20,7,77,9,5,66.36,0,0,0,24.56,30.33,Academic Counseling and Tutoring,High Risk,2
6577,20,Male,3,90.21,76.09,42.95,65.52,2.97,4.4,38.54,40,8,69,9,7,50.16,1,0,0,30.32,38.97,Academic Counseling and Tutoring,High Risk,2
6578,18,Male,2,52.81,61.12,55.55,95.4,3.58,7.35,48.4,44,14,65,3,1,92.09,1,0,0,87.0,90.4,Regular Monitoring,Low Risk,0
6579,23,Female,3,90.1,31.28,84.12,21.64,2.06,14.03,99.52,30,11,29,4,5,73.37,1,1,0,56.36,60.47,Adaptive Learning Resources,Medium Risk,1
6580,18,Male,1,62.75,50.73,49.0,82.56,2.58,1.41,90.27,4,6,42,1,3,90.45,0,1,0,65.55,66.53,Regular Monitoring,Low Risk,0
6581,18,Male,3,73.77,65.8,51.6,57.36,2.24,3.19,63.76,34,13,72,6,0,71.13,1,0,0,63.91,69.09,Adaptive Learning Resources,Medium Risk,1
6582,21,Male,1,86.32,99.98,44.58,98.06,1.13,9.56,84.67,16,7,73,8,6,62.77,0,0,0,41.9,48.46,Adaptive Learning Resources,Medium Risk,1
6583,20,Female,3,37.63,30.16,44.9,67.53,3.26,9.96,45.3,31,12,48,8,1,50.43,0,0,0,55.18,60.1,Adaptive Learning Resources,Medium Risk,1
6584,24,Female,3,88.38,83.45,54.78,24.63,3.82,2.88,69.22,3,12,16,6,0,67.05,0,1,0,72.52,75.62,Regular Monitoring,Low Risk,0
6585,20,Male,4,44.01,99.92,95.4,83.39,2.26,14.25,89.82,9,6,77,6,6,81.9,0,1,0,62.22,68.97,Adaptive Learning Resources,Medium Risk,1
6586,22,Female,2,58.3,84.42,94.56,70.54,1.43,3.06,49.41,29,14,22,7,7,51.66,1,1,0,28.88,35.24,Academic Counseling and Tutoring,High Risk,2
6587,21,Female,3,65.73,81.37,61.34,23.4,2.52,3.14,84.03,36,5,49,4,0,69.27,0,0,1,64.93,70.65,Adaptive Learning Resources,Medium Risk,1
6588,18,Female,1,93.2,40.69,53.76,10.81,3.71,9.72,69.15,8,10,40,0,5,52.69,1,0,0,66.67,67.6,Regular Monitoring,Low Risk,0
6589,24,Male,1,36.46,20.27,83.69,58.93,2.82,6.61,69.23,25,6,33,9,0,23.18,0,0,1,48.73,55.71,Adaptive Learning Resources,Medium Risk,1
6590,18,Female,2,71.35,38.08,72.88,31.73,1.64,0.88,23.29,21,10,7,9,2,62.74,0,0,0,25.17,31.03,Academic Counseling and Tutoring,High Risk,2
6591,25,Male,3,76.76,83.18,89.93,88.05,2.66,13.85,91.94,20,12,19,9,1,20.53,0,0,0,75.69,80.52,Regular Monitoring,Low Risk,0
6592,25,Male,3,55.58,28.58,77.1,32.58,1.98,1.59,82.09,22,4,57,2,5,65.76,0,1,0,38.46,46.79,Academic Counseling and Tutoring,High Risk,2
6593,19,Female,3,53.88,43.69,95.95,69.66,1.07,2.77,22.92,11,12,75,2,0,86.34,0,1,0,64.95,69.84,Adaptive Learning Resources,Medium Risk,1
6594,20,Male,2,66.88,65.0,90.33,41.06,3.74,13.51,68.86,30,7,10,2,7,28.23,0,0,0,61.94,64.49,Adaptive Learning Resources,Medium Risk,1
6595,24,Male,3,47.16,66.38,87.7,41.53,3.38,4.49,79.67,16,8,14,4,6,65.68,0,0,1,49.42,52.34,Adaptive Learning Resources,Medium Risk,1
6596,25,Male,1,65.43,63.44,48.28,26.36,3.77,12.36,83.61,39,12,28,6,1,20.01,0,0,0,69.9,74.47,Regular Monitoring,Low Risk,0
6597,19,Male,1,84.73,98.47,47.83,55.24,3.05,2.98,27.08,44,8,9,8,4,38.05,0,0,1,40.76,46.01,Adaptive Learning Resources,Medium Risk,1
6598,21,Male,1,89.95,20.98,78.0,62.13,2.35,1.2,71.2,20,4,54,3,7,25.7,0,0,1,34.68,40.36,Academic Counseling and Tutoring,High Risk,2
6599,24,Male,3,60.04,59.01,22.12,62.29,2.48,3.9,38.64,40,3,67,7,6,17.11,1,1,1,20.0,26.44,Academic Counseling and Tutoring,High Risk,2
6600,19,Female,2,75.12,60.35,42.39,87.09,1.61,11.26,56.12,32,7,5,9,5,86.86,1,0,0,35.65,39.49,Academic Counseling and Tutoring,High Risk,2
6601,23,Female,1,35.0,43.47,94.24,68.71,2.16,10.11,62.12,14,7,75,5,5,49.85,0,0,0,47.57,50.48,Adaptive Learning Resources,Medium Risk,1
6602,24,Male,3,70.77,62.01,53.26,76.62,1.49,5.0,22.19,31,11,15,2,0,27.86,0,0,0,62.21,67.35,Adaptive Learning Resources,Medium Risk,1
6603,19,Female,2,98.39,73.86,37.94,39.11,2.42,9.69,43.96,34,3,26,9,3,69.0,0,1,0,41.64,48.37,Adaptive Learning Resources,Medium Risk,1
6604,18,Female,4,55.3,73.82,55.5,47.86,2.94,10.14,83.8,14,1,42,4,4,91.61,0,0,0,59.34,63.6,Adaptive Learning Resources,Medium Risk,1
6605,23,Male,2,73.66,27.03,39.53,11.65,1.77,8.69,87.39,28,3,79,7,7,57.63,0,0,0,15.99,21.81,Academic Counseling and Tutoring,High Risk,2
6606,25,Male,1,84.55,84.2,80.3,17.12,3.83,14.07,46.4,10,14,75,0,3,85.49,1,0,0,94.33,95.94,Regular Monitoring,Low Risk,0
6607,17,Female,4,74.58,94.46,87.3,44.66,2.94,12.01,55.34,28,3,73,2,6,86.63,0,0,1,67.7,71.29,Regular Monitoring,Low Risk,0
6608,19,Female,1,62.2,29.89,81.53,28.88,1.66,12.33,86.5,40,6,7,7,4,78.78,1,1,1,39.1,46.52,Academic Counseling and Tutoring,High Risk,2
6609,21,Male,3,44.92,53.33,27.67,83.17,1.5,6.68,36.06,21,2,6,6,5,38.38,1,0,1,21.48,26.68,Academic Counseling and Tutoring,High Risk,2
6610,19,Male,2,65.14,60.94,43.56,70.88,1.51,10.42,78.48,25,4,22,0,5,54.76,0,0,1,54.15,58.48,Adaptive Learning Resources,Medium Risk,1
6611,17,Male,1,54.16,30.79,33.19,97.33,3.92,3.16,52.59,17,5,50,3,2,27.36,1,1,0,64.14,66.93,Adaptive Learning Resources,Medium Risk,1
6612,23,Female,3,80.23,60.27,18.64,89.83,1.71,4.79,98.97,24,6,24,4,7,93.23,0,0,0,37.84,40.96,Academic Counseling and Tutoring,High Risk,2
6613,23,Male,1,63.72,36.55,77.83,97.99,1.51,7.79,68.14,20,10,38,4,2,70.96,0,0,1,63.08,64.91,Adaptive Learning Resources,Medium Risk,1
6614,24,Female,4,90.24,94.83,51.41,42.87,1.49,12.34,31.85,23,9,54,4,6,15.48,0,0,0,41.58,44.72,Adaptive Learning Resources,Medium Risk,1
6615,21,Male,1,47.57,55.88,38.51,53.59,2.03,5.39,33.75,27,10,50,3,4,82.98,1,1,0,43.77,49.8,Adaptive Learning Resources,Medium Risk,1
6616,21,Male,2,62.15,99.59,41.14,43.54,2.85,6.88,22.18,2,5,11,8,7,16.24,0,0,0,20.98,30.76,Academic Counseling and Tutoring,High Risk,2
6617,21,Male,3,71.24,23.72,26.48,96.79,1.24,14.38,77.19,12,2,21,0,5,67.04,0,0,0,54.07,59.45,Adaptive Learning Resources,Medium Risk,1
6618,17,Female,1,43.19,30.21,85.27,46.24,1.48,4.62,55.47,37,7,49,6,4,52.4,0,0,1,30.07,37.02,Academic Counseling and Tutoring,High Risk,2
6619,21,Male,2,73.21,55.46,27.23,20.51,3.93,9.46,20.88,5,10,12,0,1,32.72,0,0,1,73.71,77.86,Regular Monitoring,Low Risk,0
6620,22,Male,4,53.91,89.95,43.76,32.55,2.85,1.96,28.11,10,11,12,2,2,79.11,1,1,0,58.07,60.4,Adaptive Learning Resources,Medium Risk,1
6621,17,Female,3,49.92,64.42,15.63,48.23,1.42,6.47,43.15,22,1,40,9,7,99.88,0,1,0,5.09,12.24,Academic Counseling and Tutoring,High Risk,2
6622,23,Female,2,44.22,78.59,52.09,64.27,2.65,5.29,53.93,8,8,2,4,5,74.76,0,0,1,45.88,47.9,Adaptive Learning Resources,Medium Risk,1
6623,17,Male,3,57.74,53.89,45.16,65.63,1.72,0.69,95.08,16,7,65,7,1,83.65,0,0,0,47.27,53.67,Adaptive Learning Resources,Medium Risk,1
